"Compound ID","SMILES","Library","Shipment","Plate Name","Source Well","Lab Visit","Soak DB Entry","Sample Name","Mounting Result","Soak DB Comments","Data Collection Date","Data Collection Outcome","Resolution","Refinement Outcome","Status","Date Last Updated","Fragalysis","PDB Code","Zenodo Status","Postera Series","Rapid Fire inhibition at 50 uM","Rapid Fire avg IC50 (uM)","Fluorescence inhibition at 50 uM","Fluorescence avg IC50 (uM)","Trypsin IC50","NMR std ratio"
"LON-WEI-8f408cad-1","ClCC(=O)Nc1cccc(c1)N2CCCC2=O","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","I19","lb18145-153","lb18145-153-1030","Mpro-x1483","OK: No comment:No comment","Co-crystallisation","2020-03-06 03:45:24","success",1.93,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,99,51.42713,70.328583055413,99,
"LON-WEI-8f408cad-2","Fc1cccc(F)c1S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","K23","lb18145-153","lb18145-153-1032","Mpro-x1484","OK: No comment:No comment","Co-crystallisation","2020-03-06 00:42:53","success",1.83,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",99.205,2.62321369026417,103.96275,3.2845112447793,99,
"MED-COV-4280ac29-31","ClCC(=O)N1CCN(Cc2cccc3ccccc23)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","S35","lb18145-153","lb18145-153-1033","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.900345343667903,98.5734,5.76179265691728,99,
"LON-WEI-8f408cad-7","ClCC(=O)N1CCN(Cc2ccsc2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","B19","lb18145-153","lb18145-153-1039","Mpro-x1485","OK: No comment:No comment","Co-crystallisation","2020-03-06 00:37:08","success",1.81,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",,1.13730220783606,99.437475,3.49772002955534,99,
"LON-WEI-8f408cad-3","ClCC(=O)N1CCN(CC1)S(=O)(=O)c2cccs2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O23","lb18145-153","lb18145-153-1040","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",97.79,0.556543843367161,99.55992,2.16182906157181,99,
"LON-WEI-8f408cad-4","Fc1cccc(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","W35","lb18145-153","lb18145-153-1042","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",96.84,2.02356071032967,103.54665,4.55048873816837,99,
"LON-WEI-8f408cad-5","ClCC(=O)N1CCN(Cc2cccs2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O27","lb18145-153","lb18145-153-1044","Mpro-x1486","OK: No comment:No comment","Co-crystallisation","2020-03-06 00:30:43","success",2.39,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",,3.3163834595747,98.998055,6.19210917827055,99,
"MED-COV-4280ac29-15","ClCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Q39","lb18145-153","lb18145-153-1047","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.545448360764436,108.2425,3.13741398194606,99,
"WAR-XCH-79d12f6e-6","Cc1ccc(C)c(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AA07","lb18145-153","lb18145-153-1052","Mpro-x1491","OK: No comment:No comment","Co-crystallisation","2020-03-06 00:23:59","success",2.27,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",96.2866818206516,1.62336890299448,101.1492,14.2164854520191,99,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1089","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1090","Mpro-x1318","OK: No comment:No comment","Co-crystallisation","2020-03-05 22:03:22","success",2.25,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,,38.7793,,,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1095","Mpro-x1321","OK: No comment:No comment","Co-crystallisation","None","None",,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1096","Mpro-x1322","OK: No comment:No comment","Co-crystallisation","2020-03-05 21:11:31","Failed - low resolution",,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,,38.7793,,,
"LON-WEI-8f408cad-1","ClCC(=O)Nc1cccc(c1)N2CCCC2=O","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","I19","lb18145-153","lb18145-153-1104","Mpro-x1327","OK: No comment:No comment","Co-crystallisation","2020-03-05 21:44:22","success",,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,99,51.42713,70.328583055413,99,
"LON-WEI-8f408cad-2","Fc1cccc(F)c1S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","K23","lb18145-153","lb18145-153-1106","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",99.205,2.62321369026417,103.96275,3.2845112447793,99,
"MED-COV-4280ac29-31","ClCC(=O)N1CCN(Cc2cccc3ccccc23)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","S35","lb18145-153","lb18145-153-1107","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.900345343667903,98.5734,5.76179265691728,99,
"LON-WEI-8f408cad-7","ClCC(=O)N1CCN(Cc2ccsc2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","B19","lb18145-153","lb18145-153-1113","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",,1.13730220783606,99.437475,3.49772002955534,99,
"LON-WEI-8f408cad-3","ClCC(=O)N1CCN(CC1)S(=O)(=O)c2cccs2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O23","lb18145-153","lb18145-153-1114","Mpro-x1330","OK: No comment:No comment","Co-crystallisation","None","None",,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"piperazine-chloroacetamide",97.79,0.556543843367161,99.55992,2.16182906157181,99,
"LON-WEI-8f408cad-4","Fc1cccc(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","W35","lb18145-153","lb18145-153-1116","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",96.84,2.02356071032967,103.54665,4.55048873816837,99,
"LON-WEI-8f408cad-5","ClCC(=O)N1CCN(Cc2cccs2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O27","lb18145-153","lb18145-153-1118","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",,3.3163834595747,98.998055,6.19210917827055,99,
"MED-COV-4280ac29-15","ClCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Q39","lb18145-153","lb18145-153-1121","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.545448360764436,108.2425,3.13741398194606,99,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1163","Mpro-x1355","OK: No comment:No comment","Co-crystallisation","None","None",,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1164","Mpro-x1356","OK: No comment:No comment","Co-crystallisation","2020-03-05 20:11:48","success",2.62,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,,38.7793,,,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1169","Mpro-x1361","OK: No comment:No comment","Co-crystallisation","2020-03-05 20:22:06","success",,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1170","Mpro-x1362","OK: No comment:No comment","Co-crystallisation","2020-03-05 20:25:13","success",2.11,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,,38.7793,,,
"LON-WEI-8f408cad-1","ClCC(=O)Nc1cccc(c1)N2CCCC2=O","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","I19","lb18145-153","lb18145-153-1178","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,99,51.42713,70.328583055413,99,
"LON-WEI-8f408cad-2","Fc1cccc(F)c1S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","K23","lb18145-153","lb18145-153-1180","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",99.205,2.62321369026417,103.96275,3.2845112447793,99,
"MED-COV-4280ac29-31","ClCC(=O)N1CCN(Cc2cccc3ccccc23)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","S35","lb18145-153","lb18145-153-1181","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.900345343667903,98.5734,5.76179265691728,99,
"LON-WEI-8f408cad-7","ClCC(=O)N1CCN(Cc2ccsc2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","B19","lb18145-153","lb18145-153-1702","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",,1.13730220783606,99.437475,3.49772002955534,99,
"LON-WEI-8f408cad-3","ClCC(=O)N1CCN(CC1)S(=O)(=O)c2cccs2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O23","lb18145-153","lb18145-153-1703","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",97.79,0.556543843367161,99.55992,2.16182906157181,99,
"LON-WEI-8f408cad-4","Fc1cccc(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","W35","lb18145-153","lb18145-153-1705","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",96.84,2.02356071032967,103.54665,4.55048873816837,99,
"LON-WEI-8f408cad-5","ClCC(=O)N1CCN(Cc2cccs2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O27","lb18145-153","lb18145-153-1707","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",,3.3163834595747,98.998055,6.19210917827055,99,
"MED-COV-4280ac29-15","ClCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Q39","lb18145-153","lb18145-153-1710","Mpro-x1369","OK: No comment:No comment","Co-crystallisation","2020-03-05 22:20:44","success",1.99,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",100.423677336878,0.545448360764436,108.2425,3.13741398194606,99,
"WAR-XCH-79d12f6e-6","Cc1ccc(C)c(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AA07","lb18145-153","lb18145-153-1715","Mpro-x1372","OK: No comment:No comment","Co-crystallisation","2020-03-05 22:32:56","success",1.73,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",96.2866818206516,1.62336890299448,101.1492,14.2164854520191,99,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1752","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1753","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,38.7793,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1759","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,38.7793,,,
"LON-WEI-8f408cad-2","Fc1cccc(F)c1S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","K23","lb18145-153","lb18145-153-1769","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",99.205,2.62321369026417,103.96275,3.2845112447793,99,
"MED-COV-4280ac29-31","ClCC(=O)N1CCN(Cc2cccc3ccccc23)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","S35","lb18145-153","lb18145-153-1770","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.900345343667903,98.5734,5.76179265691728,99,
"LON-WEI-8f408cad-3","ClCC(=O)N1CCN(CC1)S(=O)(=O)c2cccs2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O23","lb18145-153","lb18145-153-1777","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",97.79,0.556543843367161,99.55992,2.16182906157181,99,
"LON-WEI-8f408cad-4","Fc1cccc(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","W35","lb18145-153","lb18145-153-1779","Mpro-x1387","OK: No comment:No comment","Co-crystallisation","2020-03-05 19:46:59","success",2.08,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",96.84,2.02356071032967,103.54665,4.55048873816837,99,
"LON-WEI-8f408cad-5","ClCC(=O)N1CCN(Cc2cccs2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O27","lb18145-153","lb18145-153-1781","Mpro-x1389","OK: No comment:No comment","Co-crystallisation","2020-03-05 19:46:01","success",2.34,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",,3.3163834595747,98.998055,6.19210917827055,99,
"MED-COV-4280ac29-15","ClCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Q39","lb18145-153","lb18145-153-1784","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.545448360764436,108.2425,3.13741398194606,99,
"WAR-XCH-79d12f6e-6","Cc1ccc(C)c(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AA07","lb18145-153","lb18145-153-1789","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",96.2866818206516,1.62336890299448,101.1492,14.2164854520191,99,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1826","Mpro-x1406","OK: No comment:No comment","Co-crystallisation","2020-03-05 19:15:41","success",2.16,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1827","Mpro-x1407","OK: No comment:No comment","Co-crystallisation","2020-03-05 19:31:21","success",,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,,38.7793,,,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1832","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1833","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,38.7793,,,
"LON-WEI-8f408cad-1","ClCC(=O)Nc1cccc(c1)N2CCCC2=O","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","I19","lb18145-153","lb18145-153-1841","Mpro-x1410","OK: No comment:No comment","Co-crystallisation","2020-03-05 19:26:57","success",,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"None",,99,51.42713,70.328583055413,99,
"LON-WEI-8f408cad-2","Fc1cccc(F)c1S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","K23","lb18145-153","lb18145-153-1843","Mpro-x1411","OK: No comment:No comment","Co-crystallisation","2020-03-05 19:24:14","success",1.77,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",99.205,2.62321369026417,103.96275,3.2845112447793,99,
"MED-COV-4280ac29-31","ClCC(=O)N1CCN(Cc2cccc3ccccc23)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","S35","lb18145-153","lb18145-153-1844","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.900345343667903,98.5734,5.76179265691728,99,
"LON-WEI-8f408cad-7","ClCC(=O)N1CCN(Cc2ccsc2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","B19","lb18145-153","lb18145-153-1850","Mpro-x1415","OK: No comment:No comment","Co-crystallisation","2020-03-05 22:53:39","success",1.52,"7 - Analysed & Rejected","Stopped","2020-07-12",,,,"piperazine-chloroacetamide",,1.13730220783606,99.437475,3.49772002955534,99,
"LON-WEI-8f408cad-3","ClCC(=O)N1CCN(CC1)S(=O)(=O)c2cccs2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","O23","lb18145-153","lb18145-153-1851","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",97.79,0.556543843367161,99.55992,2.16182906157181,99,
"LON-WEI-8f408cad-4","Fc1cccc(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","W35","lb18145-153","lb18145-153-1853","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",96.84,2.02356071032967,103.54665,4.55048873816837,99,
"MED-COV-4280ac29-15","ClCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Q39","lb18145-153","lb18145-153-1858","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100.423677336878,0.545448360764436,108.2425,3.13741398194606,99,
"WAR-XCH-79d12f6e-6","Cc1ccc(C)c(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","AA07","lb18145-153","lb18145-153-1863","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",96.2866818206516,1.62336890299448,101.1492,14.2164854520191,99,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1900","Mpro-x1433","OK: No comment:No comment","Co-crystallisation","None","None",,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1901","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,38.7793,,,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z15","lb18145-153","lb18145-153-1906","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,31.38461,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","CovLibrary","CovLib_D1_R1 20 mM","CovLib_D1_R1 20 mM","Z19","lb18145-153","lb18145-153-1907","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,38.7793,,,
"LON-WEI-8f408cad-8","CC(C)(C)C1=CC=C(C=C1)N(C(C(NC(C)(C)C)=O)C2=CC=CN=C2)C(C=C)=O","CovLibrary","NL Follow up","NL Follow up","C18","lb18145-153","lb18145-153-2501","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",16.09,,27.208785,99,,
"LON-WEI-b8d98729-31","CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC=2N=CSC2C1)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","A05","lb18145-153","lb18145-153-2520","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",,,0.77179215,,,
"LON-WEI-b8d98729-14","CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC=2C=CC(Br)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","A07","lb18145-153","lb18145-153-2521","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",,,3.4251835,,,
"LON-WEI-b8d98729-48","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC=3N=CSC3C2)C=4C=CC=NC4","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AA06","lb18145-153","lb18145-153-2522","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",,,10.6954605,,,
"LON-WEI-b8d98729-12","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)S(F)(F)(F)(F)F)C=3C=CC=NC3)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AB06","lb18145-153","lb18145-153-2523","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",,,30.56822,,,
"LON-WEI-b8d98729-43","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=C(ON2)C(C)(C)C)C=3C=CC=NC3)=C(C)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AC06","lb18145-153","lb18145-153-2524","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",,,23.43133,,,
"LON-WEI-b8d98729-36","CCC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC=C(F)C2C)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AD06","lb18145-153","lb18145-153-2525","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",,,31.81661,,,
"LON-WEI-b8d98729-13","CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC=2C=CC=CC2Br)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AE06","lb18145-153","lb18145-153-2526","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",,,8.125432,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AF05","lb18145-153","lb18145-153-2527","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"None",,,38.7793,,,
"LON-WEI-b8d98729-46","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=C(ON2)C(C)(C)C)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AF06","lb18145-153","lb18145-153-2528","","FAIL: No co-crystals","Co-crystallisation
",,"None",,,"Stopped",,,,,"Ugi",,,21.050805,,,
